timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2025-09-22T13:00:00,2025-09-22,D,3269.4,26500.0,8.105,92.5,30.0,72.9,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T14:00:00,2025-09-22,D,3447.0,26500.0,7.688,93.5,28.7,73.9,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T15:00:00,2025-09-22,D,3011.3,26500.0,8.8,87.5,30.0,71.6,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T16:00:00,2025-09-22,D,2987.3,26500.0,8.871,90.1,30.0,71.6,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T17:00:00,2025-09-22,D,3066.9,26500.0,8.641,94.7,30.0,71.7,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T18:00:00,2025-09-22,N,2926.3,26500.0,9.056,100.0,30.0,71.4,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T19:00:00,2025-09-22,N,3134.6,26500.0,8.454,89.5,30.0,72.3,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T20:00:00,2025-09-22,N,3415.8,26500.0,7.758,96.2,29.0,73.7,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T21:00:00,2025-09-22,N,2934.5,26500.0,9.03,96.6,30.0,71.2,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-09-22T22:00:00,2025-09-22,N,3255.0,26500.0,8.141,94.3,30.0,72.8,145.0,A-185-08-01,"A-185-08-01 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
