timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2026-06-13T04:00:00,2026-06-13,N,3343.8,23965.6,7.167,80.1,21.2,75.3,83.9,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T05:00:00,2026-06-13,N,3617.4,25227.2,6.974,88.3,22.8,75.7,105.2,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T06:00:00,2026-06-13,D,3766.1,25499.5,6.771,91.6,22.6,76.2,107.7,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T07:00:00,2026-06-13,D,3679.3,25160.3,6.838,90.7,22.3,76.0,102.5,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T08:00:00,2026-06-13,D,3633.7,25022.8,6.886,95.6,22.2,75.9,100.6,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T09:00:00,2026-06-13,D,3481.6,24422.9,7.015,81.5,21.6,75.6,91.0,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T10:00:00,2026-06-13,D,3739.7,25239.3,6.749,93.8,22.1,76.2,102.9,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T11:00:00,2026-06-13,D,3495.5,24789.9,7.092,94.9,22.5,75.4,98.6,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T12:00:00,2026-06-13,D,3413.4,24802.0,7.266,95.1,23.0,75.1,100.6,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T13:00:00,2026-06-13,D,3502.7,25095.9,7.165,93.3,23.2,75.3,104.9,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T14:00:00,2026-06-13,D,3387.0,24452.7,7.22,91.3,22.3,75.2,93.6,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T15:00:00,2026-06-13,D,3339.5,24734.7,7.407,85.3,23.3,74.8,100.8,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T16:00:00,2026-06-13,D,3558.3,25062.1,7.043,96.2,22.8,75.5,103.0,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T17:00:00,2026-06-13,D,3487.8,25043.4,7.18,96.4,23.2,75.2,104.2,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T18:00:00,2026-06-13,N,3812.7,24904.1,6.532,91.6,20.8,76.7,94.5,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T19:00:00,2026-06-13,N,3674.0,25000.6,6.805,83.1,21.9,76.1,99.3,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-13T20:00:00,2026-06-13,N,3769.0,25002.4,6.634,92.8,21.3,76.5,97.4,A-185-08-26,"A-185-08-26 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
