timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2025-12-13T14:00:00,2025-12-13,D,3279.0,24801.8,7.564,88.4,23.9,74.5,103.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T15:00:00,2025-12-13,D,3432.6,25076.7,7.305,84.8,23.6,75.0,106.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T16:00:00,2025-12-13,D,3699.4,25485.7,6.889,83.2,23.0,75.9,108.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T17:00:00,2025-12-13,D,3928.3,25834.0,6.576,91.2,22.4,76.7,111.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T18:00:00,2025-12-13,N,3230.6,24819.7,7.683,79.0,24.3,74.2,105.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T19:00:00,2025-12-13,N,3402.9,24755.0,7.275,84.0,23.0,75.0,99.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T20:00:00,2025-12-13,N,3162.0,24199.4,7.653,86.5,23.0,74.3,93.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T21:00:00,2025-12-13,N,3397.6,25277.2,7.44,90.9,24.4,74.7,111.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T22:00:00,2025-12-13,N,3346.2,25249.7,7.546,91.5,24.7,74.5,111.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-13T23:00:00,2025-12-13,N,3527.6,25514.8,7.233,92.7,24.1,75.1,113.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T00:00:00,2025-12-14,N,3204.2,24778.1,7.733,95.3,24.4,74.2,104.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T01:00:00,2025-12-14,N,3499.8,24868.6,7.106,92.9,22.6,75.4,100.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T02:00:00,2025-12-14,N,3551.1,25471.4,7.173,87.0,23.9,75.3,111.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T03:00:00,2025-12-14,N,3100.5,25247.1,8.143,92.2,26.4,73.4,118.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T04:00:00,2025-12-14,N,3176.8,24273.2,7.641,81.0,23.1,74.3,94.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T05:00:00,2025-12-14,N,3473.9,24731.5,7.119,89.3,22.4,75.4,97.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T06:00:00,2025-12-14,D,3496.4,25126.2,7.186,85.1,23.3,75.2,105.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T07:00:00,2025-12-14,D,3557.4,25014.4,7.032,90.0,22.7,75.6,102.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T08:00:00,2025-12-14,D,3334.7,25062.2,7.516,95.4,24.2,74.6,108.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T09:00:00,2025-12-14,D,3606.8,25535.6,7.08,93.2,23.7,75.5,111.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T10:00:00,2025-12-14,D,3707.1,25087.7,6.767,89.7,21.9,76.2,100.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T11:00:00,2025-12-14,D,3471.5,25329.9,7.297,93.1,24.0,75.0,110.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T12:00:00,2025-12-14,D,3493.5,25223.0,7.22,95.3,23.6,75.2,107.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T13:00:00,2025-12-14,D,3114.4,24277.4,7.795,94.4,23.6,74.1,95.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T14:00:00,2025-12-14,D,3114.0,24440.6,7.849,93.0,24.0,74.0,99.5,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T15:00:00,2025-12-14,D,3199.4,24448.0,7.641,84.4,23.5,74.3,97.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T16:00:00,2025-12-14,D,3342.9,24496.3,7.328,95.1,22.7,74.9,95.5,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T17:00:00,2025-12-14,D,3076.1,24295.8,7.898,87.3,23.9,73.9,97.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T18:00:00,2025-12-14,N,3014.1,24261.0,8.049,89.8,24.2,73.6,97.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T19:00:00,2025-12-14,N,3268.0,24881.2,7.614,86.2,24.2,74.4,105.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T20:00:00,2025-12-14,N,3279.5,24449.7,7.455,86.8,22.9,74.7,95.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T21:00:00,2025-12-14,N,3412.9,25216.2,7.388,94.9,24.1,74.8,109.6,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T22:00:00,2025-12-14,N,3249.3,23980.6,7.38,68.5,21.9,74.8,86.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-14T23:00:00,2025-12-14,N,3658.1,25065.5,6.852,88.1,22.1,76.0,101.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T00:00:00,2025-12-15,N,3233.5,24438.4,7.558,94.8,23.2,74.5,96.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T01:00:00,2025-12-15,N,3516.1,25035.7,7.12,90.8,23.0,75.4,103.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T02:00:00,2025-12-15,N,3162.9,24511.4,7.75,94.3,23.9,74.1,100.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T03:00:00,2025-12-15,N,3383.7,24876.2,7.352,88.1,23.4,74.9,102.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T04:00:00,2025-12-15,N,3319.4,24863.5,7.49,88.7,23.8,74.6,104.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T05:00:00,2025-12-15,N,3099.6,24134.8,7.786,81.4,23.3,74.1,93.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T06:00:00,2025-12-15,D,3575.1,25249.9,7.063,86.8,23.1,75.5,106.6,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T07:00:00,2025-12-15,D,3600.6,25096.5,6.97,90.7,22.6,75.7,102.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T08:00:00,2025-12-15,D,3450.8,24706.2,7.16,91.1,22.5,75.3,97.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T09:00:00,2025-12-15,D,3418.7,24514.0,7.171,87.5,22.2,75.3,94.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T10:00:00,2025-12-15,D,3302.1,24792.4,7.508,84.1,23.7,74.6,102.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T11:00:00,2025-12-15,D,2978.6,24058.3,8.077,95.0,23.9,73.6,94.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T12:00:00,2025-12-15,D,3393.3,24996.8,7.367,87.7,23.7,74.9,105.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T13:00:00,2025-12-15,D,3285.8,24804.5,7.549,94.4,23.9,74.5,103.6,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T14:00:00,2025-12-15,D,3307.8,24580.2,7.431,83.9,23.1,74.7,98.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T15:00:00,2025-12-15,D,3269.0,24646.4,7.539,85.7,23.6,74.5,100.5,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T16:00:00,2025-12-15,D,3831.4,25186.1,6.574,81.0,21.4,76.6,100.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T17:00:00,2025-12-15,D,3270.9,24903.4,7.614,88.3,24.2,74.4,106.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T18:00:00,2025-12-15,N,3134.1,24066.0,7.679,83.6,22.8,74.3,90.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T19:00:00,2025-12-15,N,3286.2,25001.8,7.608,92.8,24.4,74.4,107.9,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T20:00:00,2025-12-15,N,3311.2,24624.8,7.437,97.1,23.2,74.7,99.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T21:00:00,2025-12-15,N,3538.7,25417.1,7.183,96.3,23.8,75.2,111.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T22:00:00,2025-12-15,N,3212.8,24303.5,7.565,91.0,23.0,74.5,94.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-15T23:00:00,2025-12-15,N,2925.8,23876.5,8.161,84.2,23.7,73.5,91.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T00:00:00,2025-12-16,N,3259.4,25249.9,7.747,89.8,25.3,74.1,114.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T01:00:00,2025-12-16,N,3198.4,24791.3,7.751,92.4,24.4,74.1,105.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T02:00:00,2025-12-16,N,3314.1,25059.6,7.562,93.7,24.4,74.5,108.5,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T03:00:00,2025-12-16,N,3371.7,24833.3,7.365,93.0,23.4,74.9,102.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T04:00:00,2025-12-16,N,3112.5,24255.7,7.793,82.8,23.5,74.1,95.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T05:00:00,2025-12-16,N,3089.5,24733.6,8.006,91.8,25.0,73.7,106.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T06:00:00,2025-12-16,D,3550.7,25205.0,7.099,90.5,23.2,75.4,106.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T07:00:00,2025-12-16,D,3680.2,25399.3,6.902,83.1,22.9,75.9,107.5,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T08:00:00,2025-12-16,D,3020.4,24095.5,7.978,87.2,23.7,73.8,94.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T09:00:00,2025-12-16,D,3331.3,24964.5,7.494,91.7,24.0,74.6,106.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T10:00:00,2025-12-16,D,3297.8,24670.9,7.481,100.0,23.4,74.6,100.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T11:00:00,2025-12-16,D,3208.5,24524.4,7.644,91.2,23.6,74.3,99.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T12:00:00,2025-12-16,D,3045.8,24348.3,7.994,84.4,24.2,73.7,99.1,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T13:00:00,2025-12-16,D,2997.4,23909.3,7.977,86.1,23.3,73.8,90.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T14:00:00,2025-12-16,D,3148.0,24497.4,7.782,87.6,24.0,74.1,100.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T15:00:00,2025-12-16,D,3354.4,25003.6,7.454,92.4,24.0,74.7,106.3,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T16:00:00,2025-12-16,D,3378.4,25369.4,7.509,96.6,24.8,74.6,113.7,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T17:00:00,2025-12-16,D,3316.0,24993.9,7.537,89.1,24.2,74.5,107.0,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T18:00:00,2025-12-16,N,3479.6,25484.3,7.324,88.9,24.4,75.0,113.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T19:00:00,2025-12-16,N,3480.6,25068.1,7.202,83.5,23.3,75.2,104.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T20:00:00,2025-12-16,N,3505.5,25298.6,7.217,93.6,23.7,75.2,109.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T21:00:00,2025-12-16,N,3510.8,25415.4,7.239,98.5,24.0,75.1,111.6,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T22:00:00,2025-12-16,N,3385.1,24863.1,7.345,92.7,23.4,74.9,102.6,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-16T23:00:00,2025-12-16,N,3402.9,25106.9,7.378,89.1,23.9,74.8,107.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-17T00:00:00,2025-12-17,N,3362.1,24821.7,7.383,94.5,23.4,74.8,102.2,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-17T01:00:00,2025-12-17,N,3510.3,25123.5,7.157,94.6,23.2,75.3,105.4,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-17T02:00:00,2025-12-17,N,3449.9,25128.4,7.284,87.8,23.6,75.0,106.8,A-185-08-10,"A-185-08-10 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
