timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2025-10-07T13:00:00,2025-10-07,D,3243.5,26500.0,8.17,86.7,29.6,73.1,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T14:00:00,2025-10-07,D,3409.1,26485.9,7.769,61.9,27.5,74.0,137.1,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T15:00:00,2025-10-07,D,3133.6,26500.0,8.457,84.6,30.0,72.5,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T16:00:00,2025-10-07,D,3641.4,26107.1,7.17,86.8,24.9,75.3,123.2,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T17:00:00,2025-10-07,D,3590.0,26187.6,7.295,26.4,25.5,75.0,126.1,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T18:00:00,2025-10-07,N,2982.5,26500.0,8.885,85.2,30.0,71.5,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T19:00:00,2025-10-07,N,3603.4,26166.4,7.262,96.0,25.3,75.1,125.3,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T20:00:00,2025-10-07,N,3970.6,25628.4,6.455,88.2,21.6,77.0,106.2,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T21:00:00,2025-10-07,N,3053.0,26500.0,8.68,83.6,30.0,72.0,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T22:00:00,2025-10-07,N,3668.2,26065.6,7.106,96.0,24.6,75.4,121.7,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-07T23:00:00,2025-10-07,N,3097.6,26500.0,8.555,91.0,30.0,72.2,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-08T00:00:00,2025-10-08,N,3840.5,25810.3,6.721,96.0,22.9,76.3,112.6,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-08T01:00:00,2025-10-08,N,3126.9,26500.0,8.475,90.1,30.0,72.4,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-08T02:00:00,2025-10-08,N,3252.6,26500.0,8.147,38.3,29.5,73.2,145.0,A-185-08-03,"A-185-08-03 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
