timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2026-05-30T09:00:00,2026-05-30,D,2968.6,24910.6,8.391,93.6,26.4,73.0,114.0,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T10:00:00,2026-05-30,D,2848.1,24428.3,8.577,87.3,25.9,72.8,106.0,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T11:00:00,2026-05-30,D,2931.1,24568.7,8.382,85.5,25.7,73.1,107.1,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T12:00:00,2026-05-30,D,2487.2,23598.9,9.488,89.1,26.0,71.7,96.0,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T13:00:00,2026-05-30,D,2723.8,24424.9,8.967,87.6,26.8,72.2,109.4,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T14:00:00,2026-05-30,D,2763.2,24403.2,8.831,84.1,26.4,72.4,107.8,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T15:00:00,2026-05-30,D,3026.6,24692.3,8.158,91.0,25.3,73.4,107.4,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T16:00:00,2026-05-30,D,3018.5,24432.6,8.094,84.6,24.7,73.5,101.7,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T17:00:00,2026-05-30,D,2945.5,24780.3,8.413,91.5,26.2,73.0,111.6,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T18:00:00,2026-05-30,N,2924.9,24620.8,8.418,95.4,25.9,73.0,108.4,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T19:00:00,2026-05-30,N,3008.4,24822.7,8.251,87.9,25.9,73.3,110.9,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T20:00:00,2026-05-30,N,3077.5,25058.6,8.143,88.6,26.0,73.4,114.4,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T21:00:00,2026-05-30,N,3102.0,25036.4,8.071,87.8,25.8,73.5,113.3,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T22:00:00,2026-05-30,N,3219.1,25092.9,7.795,89.5,25.1,74.0,111.6,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-30T23:00:00,2026-05-30,N,3114.0,24823.3,7.972,85.8,25.1,73.7,108.2,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-31T00:00:00,2026-05-31,N,2958.5,24456.5,8.267,84.9,25.2,73.3,103.8,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-31T01:00:00,2026-05-31,N,3127.4,24658.2,7.885,86.6,24.5,73.9,104.1,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-31T02:00:00,2026-05-31,N,2913.9,24587.7,8.438,96.4,25.9,73.0,108.0,A-185-08-24,"A-185-08-24 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
