timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2026-05-04T01:00:00,2026-05-04,N,3145.2,24163.7,7.683,93.9,23.0,74.3,92.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T02:00:00,2026-05-04,N,2979.6,23498.2,7.886,95.2,22.2,74.0,81.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T03:00:00,2026-05-04,N,3203.7,24210.8,7.557,88.1,22.8,74.5,92.3,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T04:00:00,2026-05-04,N,3592.4,24830.1,6.912,90.8,22.0,75.8,97.4,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T05:00:00,2026-05-04,N,3379.3,24180.2,7.155,86.9,21.6,75.3,87.9,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T06:00:00,2026-05-04,D,3342.4,24523.7,7.337,93.9,22.7,74.9,96.1,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T07:00:00,2026-05-04,D,3261.8,24516.0,7.516,90.9,23.2,74.6,97.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T08:00:00,2026-05-04,D,3396.6,24272.1,7.146,87.9,21.7,75.3,89.5,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T09:00:00,2026-05-04,D,3323.2,24527.2,7.381,89.9,22.9,74.8,96.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T10:00:00,2026-05-04,D,3482.0,24658.5,7.082,92.3,22.2,75.4,96.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T11:00:00,2026-05-04,D,3494.0,24535.9,7.022,88.8,21.8,75.6,93.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T12:00:00,2026-05-04,D,3416.3,24392.1,7.14,87.6,21.9,75.3,91.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T13:00:00,2026-05-04,D,3418.7,24595.7,7.194,96.6,22.4,75.2,96.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T14:00:00,2026-05-04,D,3528.1,24831.9,7.038,87.7,22.4,75.5,98.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T15:00:00,2026-05-04,D,3258.9,24380.0,7.481,90.9,22.9,74.6,94.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T16:00:00,2026-05-04,D,3315.0,24841.8,7.494,95.6,23.8,74.6,103.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T17:00:00,2026-05-04,D,3505.5,24689.2,7.043,90.8,22.1,75.5,96.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T18:00:00,2026-05-04,N,3287.7,24328.5,7.4,94.0,22.6,74.8,93.1,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T19:00:00,2026-05-04,N,3119.7,23785.0,7.624,89.3,22.1,74.4,84.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T20:00:00,2026-05-04,N,3148.0,24214.9,7.692,94.5,23.2,74.3,93.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T21:00:00,2026-05-04,N,3232.0,24162.8,7.476,89.6,22.5,74.7,90.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T22:00:00,2026-05-04,N,2734.4,23145.6,8.465,84.8,22.8,73.1,78.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-04T23:00:00,2026-05-04,N,2902.8,23839.8,8.213,94.6,23.7,73.4,90.9,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T00:00:00,2026-05-05,N,3139.9,24066.7,7.665,93.1,22.8,74.3,90.5,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T01:00:00,2026-05-05,N,3408.6,24527.9,7.196,90.0,22.3,75.2,94.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T02:00:00,2026-05-05,N,3376.9,24513.2,7.259,87.2,22.5,75.1,95.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T03:00:00,2026-05-05,N,3008.9,24041.0,7.99,89.7,23.6,73.8,93.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T04:00:00,2026-05-05,N,3135.6,24382.1,7.776,91.9,23.7,74.1,97.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T05:00:00,2026-05-05,N,3019.9,24018.8,7.954,89.5,23.5,73.8,92.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T06:00:00,2026-05-05,D,3018.0,23909.9,7.922,90.1,23.2,73.9,89.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T07:00:00,2026-05-05,D,3237.8,24349.4,7.52,94.0,22.9,74.6,94.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T08:00:00,2026-05-05,D,3492.6,24874.0,7.122,91.2,22.7,75.4,100.4,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T09:00:00,2026-05-05,D,3476.3,24482.6,7.043,90.4,21.8,75.5,92.4,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T10:00:00,2026-05-05,D,3715.3,24791.7,6.673,85.8,21.1,76.4,94.1,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T11:00:00,2026-05-05,D,3636.6,25382.2,6.98,94.6,23.1,75.7,108.1,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T12:00:00,2026-05-05,D,3409.6,24583.0,7.21,89.2,22.5,75.2,96.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T13:00:00,2026-05-05,D,3496.9,24426.8,6.985,83.2,21.5,75.6,90.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T14:00:00,2026-05-05,D,3218.1,24132.9,7.499,88.3,22.5,74.6,90.3,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T15:00:00,2026-05-05,D,3106.3,23587.6,7.593,83.2,21.7,74.5,80.5,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T16:00:00,2026-05-05,D,3187.9,24136.0,7.571,82.4,22.7,74.5,91.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T17:00:00,2026-05-05,D,3037.2,23877.1,7.862,93.4,22.9,74.0,88.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T18:00:00,2026-05-05,N,3013.7,23637.1,7.843,88.8,22.4,74.0,83.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T19:00:00,2026-05-05,N,2975.8,23932.0,8.042,87.1,23.5,73.7,91.3,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T20:00:00,2026-05-05,N,3196.0,24125.0,7.548,97.7,22.6,74.5,90.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T21:00:00,2026-05-05,N,3165.8,24193.2,7.642,90.9,23.0,74.3,92.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T22:00:00,2026-05-05,N,3067.9,24149.1,7.872,86.2,23.5,73.9,94.1,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-05T23:00:00,2026-05-05,N,3245.5,24621.5,7.586,90.8,23.6,74.4,100.5,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T00:00:00,2026-05-06,N,3273.8,24585.0,7.51,98.1,23.4,74.6,99.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T01:00:00,2026-05-06,N,3399.5,24823.3,7.302,92.2,23.2,75.0,101.4,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T02:00:00,2026-05-06,N,3487.3,24191.0,6.937,84.8,20.9,75.7,85.9,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T03:00:00,2026-05-06,N,3513.7,24647.5,7.015,85.2,22.0,75.6,95.1,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T04:00:00,2026-05-06,N,2943.6,23784.1,8.08,80.8,23.3,73.6,88.6,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T05:00:00,2026-05-06,N,3486.8,25127.2,7.206,95.6,23.4,75.2,106.0,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T06:00:00,2026-05-06,D,3499.3,24824.1,7.094,90.3,22.5,75.4,99.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T07:00:00,2026-05-06,D,3320.8,24347.6,7.332,91.8,22.4,74.9,92.8,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T08:00:00,2026-05-06,D,3190.3,23819.7,7.466,84.5,21.8,74.7,83.9,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T09:00:00,2026-05-06,D,3406.2,24452.2,7.179,94.5,22.1,75.2,93.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T10:00:00,2026-05-06,D,3018.9,23861.7,7.904,96.8,23.0,73.9,88.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T11:00:00,2026-05-06,D,3231.1,24503.6,7.584,87.6,23.4,74.4,98.2,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-05-06T12:00:00,2026-05-06,D,3109.2,24040.7,7.732,88.1,22.9,74.2,90.7,A-185-08-21,"A-185-08-21 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
