timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2026-02-10T03:00:00,2026-02-10,N,2796.3,24741.3,8.848,83.3,27.2,72.3,114.8,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T04:00:00,2026-02-10,N,2371.6,24313.2,10.252,95.7,29.2,70.6,117.4,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T05:00:00,2026-02-10,N,2308.7,23647.5,10.243,90.6,27.5,70.8,102.5,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T06:00:00,2026-02-10,D,2682.1,25023.3,9.33,84.6,28.9,71.6,125.0,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T07:00:00,2026-02-10,D,3059.7,25205.9,8.238,83.1,26.6,73.2,118.2,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T08:00:00,2026-02-10,D,3047.7,25277.0,8.294,91.6,26.9,73.1,120.2,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T09:00:00,2026-02-10,D,3249.3,25644.4,7.892,90.6,26.4,73.8,123.0,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T10:00:00,2026-02-10,D,3241.6,25719.5,7.934,88.5,26.7,73.7,124.9,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T11:00:00,2026-02-10,D,3162.4,25480.8,8.057,90.6,26.6,73.5,121.7,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T12:00:00,2026-02-10,D,3211.9,25784.9,8.028,85.0,27.1,73.6,127.1,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T13:00:00,2026-02-10,D,2843.8,24367.8,8.569,87.9,25.7,72.8,104.7,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T14:00:00,2026-02-10,D,2805.4,24414.2,8.703,73.1,26.1,72.6,106.8,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T15:00:00,2026-02-10,D,3126.4,25117.7,8.034,87.6,25.8,73.6,114.5,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-02-10T16:00:00,2026-02-10,D,3345.7,25622.2,7.658,86.7,25.7,74.3,120.0,A-185-08-14,"A-185-08-14 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
