timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern,notes
2026-04-23T16:00:00,2026-04-23,D,3592.4,24951.0,6.945,87.3,22.3,75.8,99.9,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T17:00:00,2026-04-23,D,3464.3,25277.8,7.297,97.2,23.9,75.0,109.7,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T18:00:00,2026-04-23,N,3077.5,24337.8,7.908,93.5,24.0,73.9,98.1,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T19:00:00,2026-04-23,N,3228.7,25232.1,7.815,94.2,25.4,74.0,114.4,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T20:00:00,2026-04-23,N,3332.3,25110.9,7.536,98.6,24.4,74.5,109.2,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T21:00:00,2026-04-23,N,3541.5,25228.3,7.124,88.9,23.3,75.4,106.9,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T22:00:00,2026-04-23,N,3251.7,24630.5,7.575,86.4,23.6,74.5,100.5,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-23T23:00:00,2026-04-23,N,3590.5,25307.2,7.048,87.2,23.2,75.5,107.5,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T00:00:00,2026-04-24,N,3348.1,24798.1,7.407,86.9,23.4,74.8,102.0,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T01:00:00,2026-04-24,N,3269.4,25023.0,7.654,93.7,24.6,74.3,108.8,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T02:00:00,2026-04-24,N,3192.7,24694.2,7.735,87.3,24.2,74.2,103.3,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T03:00:00,2026-04-24,N,3221.0,24583.0,7.632,87.1,23.7,74.4,100.2,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T04:00:00,2026-04-24,N,3021.8,23989.2,7.939,88.2,23.4,73.8,91.5,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T05:00:00,2026-04-24,N,3071.3,24300.6,7.912,84.9,23.9,73.9,97.4,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T06:00:00,2026-04-24,D,3314.6,25294.6,7.631,98.3,25.0,74.3,113.6,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T07:00:00,2026-04-24,D,3285.8,25108.0,7.641,99.0,24.7,74.3,110.2,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T08:00:00,2026-04-24,D,2964.2,24511.7,8.269,90.2,25.3,73.3,104.9,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T09:00:00,2026-04-24,D,2969.0,24836.8,8.365,95.6,26.2,73.1,112.2,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T10:00:00,2026-04-24,D,3498.8,25045.1,7.158,90.3,23.1,75.3,103.9,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T11:00:00,2026-04-24,D,3376.5,24697.9,7.315,90.5,23.0,75.0,99.2,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-24T12:00:00,2026-04-24,D,3419.2,25480.8,7.452,89.6,24.8,74.7,115.1,A-185-08-20,"A-185-08-20 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
